hh_13,hh_20,hh_27,hh_34,hh_41,hh_48,hh_55,hh_62,hh_69,h0_Th13,h0_Th20,h0_Th27,h0_Th34,h0_Th41,h0_Th48,h0_Th55,h0_Th62,h0_Th69,Energy_Loss
0.0902572,0.0611502,0.0467201,0.0385258,0.0360613,0.0296602,0.0255163,0.0280221,0.0234456,0.0840153,0.065792,0.0432637,0.0407627,0.0348255,0.0307902,0.0284786,0.0261211,0.0268812,4085.55
0.093902,0.0624428,0.0432909,0.0371644,0.0358992,0.0286011,0.0238684,0.025491,0.0249433,0.0758115,0.0683734,0.0455706,0.0371972,0.032263,0.0296323,0.02702,0.0289386,0.0220362,4095.2
0.0856012,0.0606649,0.0416904,0.0343394,0.029931,0.0277502,0.0246286,0.0208184,0.0243411,0.0856108,0.0638631,0.0440086,0.0391482,0.0317566,0.0286713,0.0253599,0.0266812,0.0265638,4104.85
0.0785269,0.0639931,0.0465489,0.0340973,0.0299463,0.0258353,0.0249236,0.0241067,0.0235553,0.0810895,0.0609426,0.0429197,0.0390588,0.0274113,0.0268347,0.0265162,0.0225088,0.0225392,4114.5
0.0855218,0.0603612,0.0430722,0.0379669,0.03318,0.024647,0.0240349,0.0244461,0.0228873,0.0805597,0.0541942,0.0428599,0.0417718,0.0334132,0.0306545,0.0256819,0.0238848,0.0218677,4124.15
0.0844777,0.0589675,0.0405011,0.0385277,0.0311277,0.0247937,0.0274942,0.0222886,0.0286339,0.0787283,0.0513501,0.0456788,0.0413094,0.0380603,0.0268489,0.0267849,0.0209561,0.0204553,4133.8
0.0841306,0.0570788,0.0442244,0.0410389,0.0295163,0.0264302,0.0257955,0.0190784,0.0193629,0.0814401,0.0531595,0.0426537,0.0419534,0.0324011,0.0212101,0.0274401,0.0207161,0.0266785,4143.45
0.0795238,0.0515434,0.0411559,0.0425988,0.0387148,0.0259065,0.0242392,0.016653,0.0256676,0.0926838,0.0546859,0.0416143,0.038309,0.0332048,0.0248958,0.0279394,0.0210291,0.0266023,4153.1
0.086015,0.0588588,0.0440453,0.0413303,0.0341544,0.0258156,0.0227566,0.0200997,0.0253264,0.0804067,0.0565109,0.0387634,0.0380928,0.0342559,0.0296135,0.0269024,0.0225077,0.0249967,4162.75
0.0871307,0.0579122,0.0443885,0.0401959,0.0360843,0.0264619,0.0205817,0.0229668,0.0229627,0.0737879,0.055181,0.0446243,0.0432915,0.0332495,0.0292583,0.0260002,0.0193098,0.020835,4172.4
0.0857657,0.0588353,0.0416202,0.0379912,0.0311272,0.026527,0.0242272,0.0239709,0.0235576,0.0839972,0.0559165,0.044098,0.0426098,0.0306921,0.0295216,0.0271085,0.0254233,0.024426,4182.05
0.0813607,0.0627275,0.0445601,0.0335981,0.0322419,0.0255587,0.0246491,0.0254563,0.0195149,0.0859029,0.0553819,0.0422257,0.0367768,0.0223467,0.0299382,0.0271332,0.026254,0.0217297,4191.7
0.0848096,0.0655251,0.0406172,0.0307186,0.0262629,0.0253656,0.0242883,0.0238757,0.0194477,0.0769451,0.0576595,0.0419756,0.0356726,0.032025,0.0304649,0.0232497,0.0269469,0.0194878,4201.35
0.0875077,0.0620922,0.0388293,0.0332461,0.0284473,0.0256921,0.0228675,0.0187361,0.0200848,0.076893,0.0564506,0.0442475,0.0369266,0.0312233,0.0305001,0.0254012,0.0226044,0.0203726,4211
0.086447,0.0603,0.0426169,0.0373169,0.0329244,0.0271524,0.0231716,0.0231086,0.0190139,0.0823995,0.0536667,0.0419659,0.029662,0.0321933,0.0261332,0.0299826,0.0218633,0.0220139,4220.65
0.0803903,0.0612916,0.0454958,0.0353887,0.0319932,0.0291479,0.0244367,0.0207673,0.0207523,0.0882091,0.0575193,0.0429354,0.0329824,0.0276651,0.0328656,0.0286308,0.0269097,0.0213372,4230.3
0.0776898,0.0587546,0.0446514,0.0323995,0.0319406,0.0258188,0.0256915,0.0246731,0.0191616,0.0897612,0.0560718,0.0432361,0.0367045,0.0322428,0.0292279,0.0261263,0.0241964,0.0253877,4239.95
0.0809764,0.061073,0.047128,0.0346109,0.0327729,0.0261019,0.0225936,0.024416,0.0234182,0.0948211,0.0513524,0.044052,0.0356678,0.0336437,0.0226405,0.0226991,0.0246561,0.0226204,4249.6
0.0790317,0.0640354,0.04079,0.0325937,0.0328153,0.0303905,0.023573,0.0272383,0.0245202,0.0950482,0.0518507,0.0460141,0.0376648,0.031586,0.0258305,0.022556,0.0239495,0.0213799,4259.25
0.0772411,0.0573597,0.0439826,0.0359203,0.0336731,0.0285617,0.0275389,0.026239,0.026559,0.0833385,0.0546624,0.0437252,0.036395,0.0315028,0.0244375,0.0233447,0.0235077,0.019692,4268.9
0.0786969,0.0545788,0.0499417,0.0372247,0.0360658,0.0251051,0.0288311,0.0261256,0.0237885,0.0778486,0.055289,0.0458375,0.033312,0.034137,0.024445,0.0253571,0.0193476,0.019015,4278.55
0.0823995,0.0609789,0.0400753,0.0354768,0.0324387,0.0233711,0.0250856,0.0209392,0.0242025,0.0835452,0.0571682,0.0475507,0.0340713,0.0306272,0.0250141,0.0234598,0.0224049,0.0167431,4288.2
0.0853059,0.0603175,0.0443804,0.0362031,0.0354801,0.0263004,0.0238988,0.0227364,0.0209973,0.0792012,0.0609479,0.0365839,0.0400026,0.0269091,0.0276944,0.0252403,0.0218884,0.0221904,4297.85
0.0783004,0.0571266,0.0436942,0.0378636,0.0322868,0.0264218,0.0183587,0.0256771,0.0194321,0.0820235,0.0596078,0.0384027,0.0357231,0.0295109,0.0313746,0.029073,0.0253061,0.0214664,4307.5
0.0819056,0.0607966,0.045587,0.0382719,0.0337093,0.0278345,0.0231932,0.025239,0.014892,0.0746965,0.0568158,0.0413638,0.0354927,0.0297054,0.0289276,0.0273628,0.0260481,0.0238329,4317.15
0.0830121,0.0538757,0.0426631,0.0360219,0.0327055,0.027886,0.0225617,0.0249157,0.0176273,0.0751202,0.0525331,0.0430384,0.0382734,0.0279197,0.027148,0.0235707,0.0246458,0.0219558,4326.8
0.075872,0.0517366,0.0381895,0.0367297,0.0290736,0.0283132,0.0213804,0.0228646,0.017884,0.0779653,0.0524352,0.0477331,0.039379,0.0322814,0.0261459,0.0233347,0.0238747,0.0240857,4336.45
0.078046,0.0552436,0.0364567,0.0356674,0.0326574,0.0272469,0.0262888,0.0220119,0.0187708,0.0696989,0.0531286,0.0477791,0.0400448,0.0330583,0.0284835,0.0212703,0.0212741,0.0203706,4346.1
0.0764274,0.0551871,0.0364005,0.034495,0.0341864,0.0267402,0.0261693,0.0215611,0.0231758,0.0770804,0.0527265,0.0440224,0.0327994,0.0299113,0.0291626,0.023761,0.0207283,0.0219057,4355.75
0.0789673,0.0624273,0.0402548,0.0368388,0.0302175,0.0272365,0.0263331,0.0262082,0.020222,0.0728782,0.0487558,0.0473265,0.0326776,0.0270055,0.028403,0.0255713,0.0218365,0.01774,4365.4
0.0831207,0.0624787,0.04286,0.0353407,0.0243938,0.0234944,0.0221429,0.0235703,0.0220365,0.067376,0.0513637,0.0429009,0.037547,0.0270076,0.0284453,0.0238124,0.0218859,0.0228951,4375.05
0.0789957,0.058566,0.0457543,0.0331973,0.0282162,0.0217039,0.0221393,0.027456,0.0243571,0.0707024,0.0592749,0.0426926,0.0336693,0.031047,0.0271102,0.0238029,0.0228779,0.024323,4384.7
0.0719635,0.0607065,0.0439798,0.0339176,0.0304778,0.0226006,0.0237273,0.0240037,0.0235066,0.0809693,0.062626,0.0405871,0.0373654,0.0306665,0.027345,0.0247529,0.0179011,0.0259922,4394.35
0.0707128,0.0569757,0.0446949,0.034708,0.0302898,0.0259744,0.0241425,0.0189897,0.0222546,0.0702304,0.0596763,0.0400526,0.0339905,0.0370524,0.0272566,0.0237675,0.0199621,0.0209367,4404
0.0739328,0.0555085,0.0375171,0.0313408,0.032581,0.0255402,0.0227564,0.0184396,0.0218459,0.0701506,0.0553598,0.0466932,0.031706,0.034819,0.0237302,0.0209943,0.0183714,0.0252091,4413.65
0.0758164,0.0558581,0.0364977,0.032448,0.0303733,0.0264116,0.0226458,0.0200603,0.0162517,0.0631648,0.0550595,0.0410552,0.0324926,0.0323123,0.0223759,0.0235538,0.023255,0.0248029,4423.3
0.0720556,0.0552676,0.0409064,0.033365,0.0267195,0.0258597,0.0246812,0.0203569,0.0196181,0.0760892,0.0569467,0.042478,0.0348401,0.0291209,0.0260498,0.0237212,0.0236315,0.0230075,4432.95
0.0713097,0.0520357,0.0357597,0.0346277,0.0304778,0.022873,0.0236958,0.017818,0.0243024,0.0757679,0.0555475,0.0396257,0.0361148,0.0300559,0.026579,0.0249198,0.0224203,0.0219248,4442.6
0.0738051,0.0519152,0.0486439,0.0346666,0.0282781,0.0236292,0.0230939,0.0218625,0.0209503,0.0710844,0.0498342,0.0406382,0.0360875,0.0318204,0.0292256,0.0261177,0.0231782,0.0207959,4452.25
0.0759338,0.0564757,0.0459599,0.0367242,0.0325791,0.0212492,0.0225685,0.0221337,0.0267096,0.0727047,0.0521228,0.0387599,0.0342403,0.0357036,0.0278087,0.0228062,0.02366,0.0176694,4461.9
0.0752035,0.0554622,0.0411597,0.036171,0.0303225,0.0206138,0.0233167,0.0201888,0.0226303,0.0782835,0.0557956,0.0386423,0.0319826,0.0295675,0.0292415,0.0213597,0.0220238,0.0211949,4471.55
0.0759745,0.049311,0.0392146,0.0354077,0.02881,0.0224985,0.025,0.0220036,0.0201373,0.0783923,0.0555711,0.0364499,0.0345901,0.0276615,0.0268625,0.0228171,0.020613,0.0176426,4481.2
0.0762402,0.052943,0.0383148,0.0329924,0.0331101,0.0210625,0.0239194,0.0202824,0.02226,0.0690882,0.0493377,0.0334817,0.0324287,0.0290986,0.0248422,0.0271296,0.0188982,0.0203434,4490.85
0.0718058,0.0542579,0.0358893,0.0286627,0.0289553,0.0248602,0.0198644,0.0230639,0.017706,0.0711559,0.0473143,0.039763,0.0353809,0.0247554,0.0266191,0.0247816,0.0173085,0.0230769,4500.5
0.0713581,0.0491287,0.0380897,0.0279267,0.0312214,0.0274965,0.0215464,0.0232711,0.0195668,0.0685409,0.0429945,0.0411528,0.0367932,0.0274876,0.0222854,0.0212734,0.0208858,0.024431,4510.15
0.0791562,0.0532675,0.0390591,0.0307964,0.0283864,0.0266794,0.02371,0.0213521,0.0193706,0.0760339,0.0415687,0.0410969,0.037304,0.0327619,0.0211446,0.0224885,0.0214086,0.021643,4519.8
0.0775754,0.0565605,0.0396362,0.0342529,0.0304558,0.0252602,0.0197246,0.0233155,0.0208419,0.0766552,0.0462596,0.0391828,0.0406141,0.0299293,0.0254451,0.0251187,0.0290741,0.0234536,4529.45
0.074547,0.055693,0.0420931,0.0349669,0.0328064,0.0234047,0.0261786,0.0204535,0.0170986,0.0765917,0.0468863,0.0406792,0.0358609,0.0325065,0.0259011,0.0230654,0.0233658,0.0240286,4539.1
0.074831,0.0481514,0.0447577,0.0332673,0.0319518,0.022409,0.0261805,0.0178032,0.0204549,0.075313,0.0487407,0.0402461,0.0341383,0.031194,0.0266371,0.0199177,0.0199959,0.0152296,4548.75
0.0766602,0.044536,0.0430676,0.0311506,0.0274603,0.0260318,0.0229321,0.0206024,0.0222059,0.0739082,0.0538692,0.0384372,0.0324188,0.0286944,0.025553,0.0218835,0.0238994,0.0206263,4558.4
0.0771118,0.0478915,0.0381885,0.0319703,0.0271515,0.0277966,0.0230795,0.0172813,0.021172,0.0777647,0.0552021,0.0396948,0.0316814,0.0280921,0.0222771,0.0212386,0.0211682,0.0196973,4568.05
0.0703177,0.0523338,0.0364624,0.0321357,0.0302077,0.0262094,0.0202301,0.0202994,0.0230307,0.0764884,0.0519632,0.0392547,0.031076,0.0241917,0.0229541,0.0220886,0.0211564,0.0203853,4577.7
0.0684137,0.0483203,0.0350215,0.0333219,0.0227196,0.0251994,0.0212571,0.0234049,0.0236598,0.0830482,0.0503649,0.0378863,0.0336758,0.0325924,0.0261532,0.0229211,0.0187737,0.0191015,4587.35
0.0717413,0.0525322,0.04338,0.0331322,0.02823,0.025558,0.020324,0.0240719,0.0197987,0.0683775,0.0498089,0.0416874,0.0355114,0.027929,0.0228875,0.0216397,0.0240103,0.0214617,4597
0.0742718,0.0566692,0.044444,0.0341358,0.0284478,0.021283,0.0224152,0.0264125,0.0204293,0.0684826,0.0487277,0.0486611,0.0367673,0.026603,0.0274912,0.0195615,0.0244326,0.0229195,4606.65
0.0713171,0.0561953,0.0436578,0.031666,0.0265326,0.0207372,0.0252347,0.020162,0.0215997,0.0717894,0.0498296,0.0437757,0.0335328,0.023655,0.0253019,0.0212187,0.0249617,0.0217111,4616.3
0.0700925,0.0557972,0.0443778,0.0301738,0.0302384,0.025297,0.0183356,0.0198229,0.0213307,0.0656595,0.0491378,0.0400997,0.0342673,0.0254638,0.025849,0.0207325,0.0220168,0.0195096,4625.95
0.072269,0.0523928,0.0374445,0.0304132,0.0284538,0.0280342,0.0222502,0.0226193,0.0201231,0.0707115,0.0503912,0.0391785,0.0326377,0.0306002,0.0245769,0.017535,0.0223778,0.0237253,4635.6
0.0718696,0.0496593,0.0394222,0.0279525,0.0259877,0.0237844,0.0270313,0.0195045,0.0238544,0.0736758,0.0514741,0.036241,0.0257536,0.0251288,0.0251954,0.0191281,0.0255388,0.0224044,4645.25
0.0771966,0.0495055,0.0389586,0.030332,0.022805,0.0230851,0.0219978,0.0148091,0.0214674,0.0706101,0.0546831,0.038633,0.0332565,0.0283594,0.0274619,0.0229976,0.027214,0.0200037,4654.9
0.0733457,0.0474255,0.0399285,0.0341094,0.0247893,0.0259988,0.0207373,0.0187096,0.0200363,0.0739865,0.0541404,0.0428059,0.0348554,0.026845,0.0307187,0.0255766,0.0219237,0.0162072,4664.55
0.0678852,0.0461465,0.0421921,0.0350106,0.0287638,0.0237374,0.0203696,0.0212231,0.0184536,0.0692275,0.0568255,0.0445825,0.0301868,0.0286763,0.0303759,0.0253827,0.0213683,0.0207261,4674.2
0.0733184,0.0499354,0.0454014,0.0295596,0.0271563,0.021779,0.0196895,0.0214132,0.0189799,0.0721997,0.0580102,0.0406024,0.0299263,0.0275068,0.0268532,0.0246961,0.0212798,0.018573,4683.85
0.0679454,0.0500893,0.0454926,0.0308255,0.0252062,0.0223191,0.0200456,0.0214289,0.0207722,0.0777415,0.0508903,0.0389307,0.0336133,0.0262984,0.0262342,0.0248927,0.0190525,0.0194039,4693.5
0.0668447,0.048615,0.0419481,0.0316929,0.026497,0.0255317,0.02224,0.0199583,0.0182185,0.0757077,0.0468261,0.0391362,0.0367913,0.0248358,0.0241546,0.0227564,0.0172602,0.0199736,4703.15
0.0670387,0.0490376,0.0403733,0.028534,0.0275224,0.0262568,0.020553,0.0174679,0.0167948,0.0651343,0.0454108,0.0375112,0.0346531,0.0289202,0.0222751,0.0213918,0.0208335,0.0171044,4712.8
0.0662821,0.0490358,0.0406947,0.0268075,0.02516,0.0236038,0.0235996,0.0170258,0.0194074,0.0765157,0.0446684,0.0370562,0.0307132,0.03188,0.0239545,0.0209233,0.0223073,0.0200991,4722.45
0.0664656,0.0479591,0.0334946,0.0287308,0.0291082,0.022336,0.0227508,0.0208939,0.0170398,0.0764653,0.0476549,0.035214,0.0343609,0.0260353,0.0227737,0.0201458,0.0183802,0.0235748,4732.1
0.0690173,0.0466468,0.0381824,0.0318808,0.0258765,0.021703,0.0222276,0.0223111,0.019606,0.0676813,0.0538305,0.0376291,0.0297495,0.0274356,0.0235737,0.0213699,0.0213138,0.0192125,4741.75
0.0650225,0.0457782,0.0419829,0.0355701,0.0298446,0.0236364,0.0255333,0.0197092,0.0196308,0.0612007,0.0539048,0.0357034,0.0301671,0.0316962,0.0253194,0.020705,0.0189629,0.0197938,4751.4
0.0632393,0.046311,0.0398335,0.0367134,0.0257585,0.0221424,0.0236945,0.018382,0.0166687,0.0696688,0.04738,0.0354989,0.030142,0.0271214,0.0256688,0.0230586,0.0213359,0.0256128,4761.05
0.0643834,0.045537,0.0383908,0.0336595,0.0249413,0.0207718,0.0223907,0.017319,0.0173122,0.0771406,0.0441049,0.0380204,0.0278435,0.0295344,0.0212264,0.0236754,0.0250083,0.0181474,4770.7
0.0694574,0.0433261,0.0412489,0.0314068,0.0234272,0.0211281,0.0232066,0.0222402,0.0212169,0.0726439,0.0457663,0.0385704,0.0255983,0.0287435,0.0254025,0.0224347,0.0214806,0.0208139,4780.35
0.0696958,0.0411332,0.0430551,0.03029,0.026763,0.0220978,0.0209882,0.0228346,0.0211006,0.0600855,0.0475994,0.0400834,0.0310703,0.0266494,0.0290669,0.0209954,0.0241801,0.0235976,4790
0.0713224,0.0442286,0.0385541,0.02942,0.0294253,0.0232192,0.0205664,0.0168499,0.0197976,0.0659767,0.047974,0.0384532,0.0330929,0.0232195,0.0261536,0.0214317,0.0185512,0.018494,4799.65
0.0700555,0.0458116,0.0351367,0.0290622,0.026665,0.0221103,0.0191273,0.0192362,0.0203214,0.069358,0.0450404,0.0343917,0.0321133,0.0263065,0.0224529,0.0220154,0.0240763,0.0193174,4809.3
0.0681943,0.0466457,0.0334927,0.0316442,0.023261,0.0206536,0.016676,0.018935,0.017907,0.0760134,0.0457023,0.0358957,0.0252194,0.0245841,0.0210258,0.0216912,0.0208372,0.0197178,4818.95
0.0643588,0.0436308,0.0381988,0.0327945,0.0307255,0.0203723,0.0219582,0.0204848,0.017029,0.0737589,0.0536224,0.0352355,0.028073,0.0255229,0.0223089,0.0197307,0.0230075,0.0190171,4828.6
0.0645549,0.044317,0.0442061,0.030593,0.0281495,0.0228144,0.0209139,0.0209137,0.0188247,0.06626,0.0563557,0.0376071,0.0282031,0.0237304,0.023301,0.0197998,0.0180909,0.0169191,4838.25
0.0681683,0.0447006,0.0360005,0.0289947,0.0256711,0.0223834,0.019071,0.0234629,0.0185782,0.0693363,0.0523259,0.037726,0.0290753,0.0270845,0.0212681,0.0200945,0.0180456,0.0225249,4847.9
0.0673769,0.0429791,0.0279291,0.0289946,0.0267797,0.0216764,0.0195402,0.0183009,0.0178201,0.0717363,0.0484774,0.0363926,0.0304864,0.0232865,0.0235965,0.0226697,0.0181735,0.0173593,4857.55
0.0630998,0.0427145,0.0322041,0.0266488,0.0295075,0.025112,0.0181912,0.0233077,0.0197928,0.0732712,0.0470452,0.0356375,0.0267728,0.0232018,0.0250862,0.0232924,0.0169609,0.0136887,4867.2
0.0628619,0.0363902,0.0377689,0.0259167,0.0219937,0.0241656,0.0197388,0.0185824,0.0159659,0.0736785,0.0490277,0.0413997,0.0304134,0.0234924,0.0240179,0.0203748,0.0202165,0.0163318,4876.85
0.0633083,0.040291,0.034568,0.0299994,0.0209567,0.0190777,0.0236967,0.0200757,0.0186593,0.0722793,0.0482068,0.0354672,0.0315423,0.0242625,0.0244242,0.018488,0.0175569,0.0231396,4886.5
0.0652466,0.045484,0.0353773,0.0306802,0.022694,0.0175308,0.0265497,0.0185771,0.0198167,0.0745196,0.0433476,0.0348446,0.0298736,0.0250828,0.0245534,0.019731,0.0183451,0.0226901,4896.15
0.0662212,0.050637,0.0383712,0.0302846,0.0258052,0.0211449,0.0198211,0.0172593,0.0195375,0.0609183,0.0425291,0.0337045,0.0286617,0.027384,0.0214414,0.0247814,0.0208414,0.0143429,4905.8
0.0701359,0.0491943,0.0373582,0.0292872,0.0279685,0.0239394,0.0218315,0.0199999,0.0172133,0.0703227,0.0435684,0.0361339,0.0290995,0.02396,0.0205272,0.0233762,0.0225969,0.0164735,4915.45
0.0690917,0.0498902,0.0387151,0.0286846,0.0227413,0.0256027,0.0252715,0.0188576,0.0220681,0.0660755,0.0401029,0.0343034,0.0287864,0.0243888,0.023519,0.0216606,0.0201433,0.0170466,4925.1
0.0720286,0.0484199,0.0352912,0.0305432,0.0270352,0.026081,0.0188947,0.0150679,0.0184747,0.0618851,0.0400763,0.0363482,0.0280929,0.0247387,0.0253066,0.0196207,0.0197563,0.0190861,4934.75
0.0688263,0.0487875,0.0348129,0.029732,0.0277477,0.0241993,0.0187213,0.0176812,0.0154671,0.0693184,0.0456656,0.037643,0.0267059,0.0223526,0.0261667,0.0166383,0.0200596,0.0172473,4944.4
0.0675222,0.047615,0.0363753,0.0284801,0.0263185,0.0240652,0.0190073,0.0198663,0.010934,0.0673086,0.0469955,0.0435309,0.028462,0.0241059,0.0216968,0.015538,0.0186494,0.0180104,4954.05
0.0654387,0.0442955,0.0346256,0.0317953,0.0276552,0.0238034,0.0192941,0.0213147,0.0145797,0.0655541,0.0440622,0.0347116,0.0296591,0.0268237,0.0221216,0.0182109,0.0196675,0.0200611,4963.7
0.0703402,0.0470409,0.0379469,0.0321748,0.0286868,0.0231883,0.0191327,0.0212336,0.0189304,0.0568113,0.0441277,0.033588,0.0299372,0.0234345,0.0256848,0.020512,0.0211092,0.0168785,4973.35
0.0708316,0.0474575,0.0357932,0.0295726,0.0240756,0.0233093,0.0206154,0.0190789,0.0174228,0.0646572,0.0466607,0.0323118,0.0328455,0.0228536,0.0238282,0.0204724,0.0178212,0.0147797,4983
0.0630493,0.0474029,0.0326855,0.0287251,0.0295515,0.0233144,0.0217139,0.0153256,0.0181286,0.0632348,0.0487668,0.0325288,0.0360466,0.0243162,0.0215299,0.0197959,0.018619,0.0163313,4992.65
0.0634824,0.0454918,0.0349283,0.0303033,0.0246469,0.0249315,0.024135,0.0178765,0.0177543,0.058574,0.0441286,0.0347341,0.0289358,0.0299929,0.0212626,0.0204413,0.0223181,0.0192624,5002.3
